Date,Open,High,Low,Close,Adj Close,Volume
2004-01-01,192.029999,192.029999,190.210007,191.570007,191.570007,0
2004-01-02,191.570007,192.490005,190.229996,192.289993,192.289993,0
2004-01-05,191.949997,192.410004,190.960007,191.940002,191.940002,0
2004-01-06,192.009995,193.990005,191.580002,193.360001,193.360001,0
2004-01-07,193.360001,193.830002,192.389999,192.929993,192.929993,0
2004-01-08,192.960007,194.869995,192.130005,194.669998,194.669998,0
2004-01-09,194.729996,197.839996,194.410004,196.380005,196.380005,0
2004-01-12,196.919998,197.679993,196.330002,196.779999,196.779999,0
2004-01-13,196.679993,197.110001,195.490005,196.369995,196.369995,0
2004-01-14,196.369995,196.369995,189.229996,194.649994,194.649994,0
2004-01-15,194.690002,194.979996,192.910004,193.970001,193.970001,0
2004-01-16,194.050003,194.050003,191.330002,191.759995,191.759995,0
2004-01-19,191.949997,192.470001,191.000000,191.139999,191.139999,0
2004-01-20,191.119995,195.350006,191.089996,194.589996,194.589996,0
2004-01-21,194.610001,196.000000,194.529999,195.740005,195.740005,0
2004-01-22,195.770004,196.429993,195.139999,195.679993,195.679993,0
2004-01-23,195.669998,196.100006,192.899994,195.050003,195.050003,0
2004-01-26,194.490005,194.500000,192.369995,193.020004,193.020004,0
2004-01-27,193.009995,193.220001,190.880005,192.960007,192.960007,0
2004-01-28,192.899994,194.229996,192.440002,192.600006,192.600006,0
2004-01-29,192.589996,193.690002,191.820007,192.389999,192.389999,0
2004-01-30,192.369995,193.160004,191.039993,192.759995,192.759995,0
2004-02-02,192.740005,193.000000,191.470001,192.179993,192.179993,0
2004-02-03,193.229996,193.949997,192.949997,193.770004,193.770004,0
2004-02-04,193.789993,193.949997,192.949997,193.199997,193.199997,0
2004-02-05,193.229996,194.350006,193.000000,193.800003,193.800003,0
2004-02-06,193.809998,196.029999,193.809998,194.820007,194.820007,0
2004-02-09,194.899994,196.899994,194.899994,196.779999,196.779999,0
2004-02-10,196.750000,197.649994,196.500000,197.110001,197.110001,0
