Date,Open,High,Low,Close,Adj Close,Volume
2016-01-18,1.427409,1.432254,1.425090,1.427409,1.427409,0
2016-01-19,1.425314,1.434309,1.413228,1.425314,1.425314,0
2016-01-20,1.418239,1.422071,1.413108,1.418239,1.418239,0
2016-01-21,1.420051,1.420495,1.408848,1.419850,1.419850,0
2016-01-22,1.422880,1.435956,1.420636,1.422678,1.422678,0
2016-01-25,1.425700,1.431291,1.422597,1.426005,1.426005,0
2016-01-26,1.424299,1.433075,1.417836,1.424299,1.424299,0
2016-01-27,1.434514,1.435544,1.423285,1.434309,1.434309,0
2016-01-28,1.424704,1.440507,1.424096,1.424907,1.424907,0
2016-01-29,1.435998,1.441545,1.419044,1.436204,1.436204,0
2016-02-01,1.424481,1.437814,1.423893,1.424603,1.424603,0
2016-02-02,1.442585,1.444669,1.433281,1.442793,1.442793,0
2016-02-03,1.440860,1.459215,1.438642,1.440922,1.440922,0
2016-02-04,1.458640,1.466813,1.453573,1.458576,1.458576,0
2016-02-05,1.458002,1.458598,1.445922,1.458109,1.458109,0
2016-02-08,1.451210,1.454545,1.435750,1.451210,1.451210,0
2016-02-09,1.443626,1.448856,1.438021,1.443606,1.443606,0
2016-02-10,1.446341,1.457939,1.445504,1.446592,1.446592,0
2016-02-11,1.452496,1.456664,1.438849,1.452644,1.452644,0
2016-02-12,1.448310,1.456877,1.445296,1.448226,1.448226,0
2016-02-15,1.452222,1.453805,1.442793,1.451800,1.451800,0
2016-02-16,1.445714,1.451589,1.428571,1.445922,1.445922,0
2016-02-17,1.430820,1.434103,1.423893,1.430390,1.430390,0
2016-02-18,1.428571,1.439470,1.426534,1.428163,1.428163,0
2016-02-19,1.433096,1.434103,1.425314,1.433322,1.433322,0
2016-02-22,1.427002,1.430104,1.406668,1.426595,1.426595,0
2016-02-23,1.415108,1.415709,1.406608,1.414807,1.414807,0
2016-02-24,1.400953,1.401738,1.388118,1.401345,1.401345,0
2016-02-25,1.393107,1.399776,1.390434,1.392952,1.392952,0
2016-02-26,1.397038,1.404238,1.386655,1.396648,1.396648,0
2016-02-29,1.386501,1.394311,1.383892,1.386194,1.386194,0
2016-03-01,1.393107,1.401718,1.391401,1.392796,1.392796,0
2016-03-02,1.396492,1.407261,1.391788,1.396394,1.396394,0
2016-03-03,1.408193,1.415428,1.403706,1.408094,1.408094,0
2016-03-04,1.417595,1.423690,1.411233,1.417495,1.417495,0
2016-03-07,1.421302,1.422010,1.413707,1.421504,1.421504,0
2016-03-08,1.426208,1.427409,1.417696,1.426127,1.426127,0
2016-03-09,1.420858,1.424299,1.417937,1.420858,1.420858,0
2016-03-10,1.420656,1.430206,1.412429,1.420697,1.420697,0
2016-03-11,1.428776,1.439367,1.425822,1.428776,1.428776,0
2016-03-14,1.437814,1.439201,1.431291,1.438001,1.438001,0
2016-03-15,1.428306,1.428776,1.415027,1.428204,1.428204,0
2016-03-16,1.415829,1.416029,1.405679,1.415629,1.415629,0
2016-03-17,1.425314,1.450116,1.422354,1.425517,1.425517,0
2016-03-18,1.447807,1.451379,1.441504,1.447807,1.447807,0
2016-03-21,1.446341,1.446906,1.436782,1.446801,1.446801,0
2016-03-22,1.436782,1.439885,1.419850,1.437009,1.437009,0
2016-03-23,1.422597,1.422779,1.411034,1.422495,1.422495,0
2016-03-24,1.411632,1.414907,1.405975,1.411692,1.411692,0
2016-03-25,1.414207,1.416029,1.411233,1.413008,1.413008,0
2016-03-28,1.413308,1.428143,1.412310,1.413108,1.413108,0
2016-03-29,1.426127,1.431025,1.420051,1.426330,1.426330,0
2016-03-30,1.438807,1.445922,1.437091,1.438642,1.438642,0
2016-03-31,1.437401,1.442377,1.433075,1.437401,1.437401,0
2016-04-01,1.436637,1.437401,1.417394,1.436699,1.436699,0
2016-04-04,1.422678,1.432254,1.419245,1.422455,1.422455,0
2016-04-05,1.426534,1.428163,1.412429,1.426493,1.426493,0
2016-04-06,1.415829,1.417233,1.400756,1.415629,1.415629,0
2016-04-07,1.413627,1.415629,1.405481,1.413807,1.413807,0
2016-04-08,1.405481,1.414027,1.404297,1.405797,1.405797,0
2016-04-11,1.413408,1.428571,1.410915,1.413008,1.413008,0
2016-04-12,1.423406,1.434720,1.419850,1.423406,1.423406,0
2016-04-13,1.426900,1.428163,1.419850,1.426900,1.426900,0
2016-04-14,1.419305,1.419305,1.409443,1.419205,1.419205,0
2016-04-15,1.414507,1.422273,1.413627,1.414607,1.414607,0
2016-04-18,1.418440,1.428041,1.413428,1.417434,1.417434,0
2016-04-19,1.428776,1.441961,1.428571,1.428980,1.428980,0
2016-04-20,1.438807,1.441005,1.435338,1.438952,1.438952,0
2016-04-21,1.433795,1.443835,1.430615,1.433897,1.433897,0
2016-04-22,1.432665,1.445087,1.432398,1.432295,1.432295,0
2016-04-25,1.444878,1.451800,1.440590,1.444669,1.444669,0
2016-04-26,1.448856,1.463807,1.448771,1.449065,1.449065,0
2016-04-27,1.457726,1.461988,1.453277,1.457726,1.457726,0
2016-04-28,1.454123,1.461775,1.452770,1.454207,1.454207,0
2016-04-29,1.461347,1.466706,1.457939,1.461134,1.461134,0
2016-05-02,1.460494,1.469940,1.460494,1.460280,1.460280,0
2016-05-03,1.466706,1.476887,1.453488,1.466598,1.466598,0
2016-05-04,1.454545,1.457301,1.446341,1.455096,1.455096,0
2016-05-05,1.450747,1.453066,1.444669,1.450705,1.450705,0
2016-05-06,1.449065,1.454757,1.442793,1.449275,1.449275,0
2016-05-09,1.442793,1.447681,1.437690,1.443085,1.443085,0
2016-05-10,1.441608,1.447387,1.439056,1.441545,1.441545,0
2016-05-11,1.445296,1.448646,1.439698,1.445149,1.445149,0
2016-05-12,1.443626,1.453066,1.440922,1.443835,1.443835,0
2016-05-13,1.444607,1.445003,1.434288,1.444523,1.444523,0
2016-05-16,1.435338,1.441545,1.433610,1.434926,1.434926,0
2016-05-17,1.444815,1.452391,1.443918,1.444690,1.444690,0
